id,emotion
1604833,negative
1604828,neutral
1604820,negative
1604816,negative
1604810,positive
1604800,neutral
1604794,negative
1604787,negative
1604778,negative
1604765,neutral
1604756,negative
1604744,negative
1604737,negative
1604721,neutral
1604716,positive
1604713,negative
1604705,negative
1604692,negative
1604686,negative
1604679,neutral
1604672,positive
1604664,negative
1604658,negative
1604650,neutral
1604645,negative
1604637,neutral
1604631,neutral
1604620,neutral
1604618,positive
1604566,positive
1604560,neutral
1604540,negative
1604522,negative
1604509,neutral
1604504,negative
1604499,neutral
1604494,neutral
1604481,neutral
1604453,neutral
1604447,neutral
1604434,positive
1604420,positive
1604409,neutral
1604403,negative
1604380,negative
1604366,neutral
1604362,negative
1604356,negative
1604348,positive
1604333,negative
1604321,positive
1604307,neutral
1604294,positive
1604281,neutral
1604272,neutral
1604265,neutral
1604260,negative
1604249,negative
1604229,neutral
1604220,negative
1604216,negative
1604206,neutral
1604189,neutral
1604176,negative
1604156,positive
1604149,positive
1604138,negative
1604123,negative
1604112,negative
1604102,negative
1604078,negative
1604064,positive
1604056,negative
1604054,positive
1603974,neutral
1603972,neutral
1603965,negative
1603953,negative
1603940,neutral
1603922,negative
1603919,negative
1603903,positive
1603894,negative
1603882,neutral
1603874,neutral
1603867,neutral
1603859,neutral
1603857,negative
1603850,negative
1603837,neutral
1603823,negative
1603809,neutral
1603793,negative
1603776,neutral
1603767,positive
1603752,neutral
1603739,positive
1603728,negative
1603723,neutral
1603712,neutral
1603701,negative
1603693,negative
1603682,negative
1603679,positive
1603667,negative
1603660,neutral
1603653,neutral
1603645,positive
1603631,neutral
1603618,neutral
1603607,negative
1603590,negative
1603580,positive
1603574,negative
1603566,negative
1603549,neutral
1603540,positive
1603524,neutral
1603514,neutral
1603505,neutral
1603502,neutral
1603415,negative
1603400,negative
1603385,negative
1603368,neutral
1603354,neutral
1603329,positive
1603309,neutral
1603299,neutral
1603272,negative
1603261,positive
1603239,neutral
1603222,neutral
1603213,negative
1603206,negative
1603197,neutral
1603181,neutral
1603171,positive
1603160,negative
1603158,negative
1603151,positive
1603135,neutral
1603125,negative
1603107,negative
1603093,positive
1603086,positive
1603082,neutral
1603073,neutral
1603063,neutral
1603043,positive
1603032,positive
1603019,negative
1603010,positive
1603000,positive
1602993,negative
1602977,negative
1602965,negative
1602947,neutral
1602935,positive
1602925,neutral
1602909,negative
1602893,neutral
1602886,negative
1602864,negative
1602848,neutral
1602834,negative
1602821,neutral
1602735,neutral
1602720,neutral
1602713,positive
1602696,neutral
1602680,negative
1602671,neutral
1602657,negative
1602639,negative
1602607,neutral
1602593,neutral
1602576,neutral
1602561,neutral
1602552,negative
1602534,negative
1602524,positive
1602502,positive
1602485,neutral
1602475,negative
1602464,neutral
1602456,negative
1602432,negative
1602413,negative
1602405,positive
1602396,negative
1602379,negative
1602364,negative
1602343,negative
1602329,positive
1602312,neutral
1602296,neutral
1602274,negative
1602258,neutral
1602252,negative
1602246,negative
1602240,negative
1602225,negative
1602214,negative
1602197,negative
1602187,negative
1602178,neutral
1602168,positive
1602152,neutral
1602140,negative
1602129,neutral
1602128,negative
1602042,neutral
1602032,negative
1602019,negative
1602003,negative
1601995,neutral
1601987,positive
1601975,neutral
1601971,negative
1601960,neutral
1601944,neutral
1601924,negative
1601909,negative
1601898,neutral
1601891,negative
1601879,negative
1601869,negative
1601855,negative
1601836,neutral
1601824,negative
1601815,neutral
1601804,negative
1601787,negative
1601772,neutral
1601739,neutral
1601720,negative
1601698,neutral
1601685,neutral
1601675,neutral
1601662,negative
1601645,negative
1601617,neutral
1601602,negative
1601598,negative
1601593,neutral
1601583,positive
1601568,neutral
1601561,negative
1601549,negative
1601533,positive
1601516,negative
1601508,negative
1601489,negative
1601477,negative
1601450,negative
1601437,negative
1601423,neutral
1601415,negative
1601359,negative
1601350,negative
1601332,neutral
1601313,neutral
1601303,negative
1601295,positive
1601285,neutral
1601281,neutral
1601269,negative
1601254,neutral
1601237,negative
1601210,neutral
1601201,negative
1601194,negative
1601182,neutral
1601164,neutral
1601153,negative
1601145,neutral
1601126,neutral
1601102,neutral
1601089,neutral
1601075,positive
1601052,neutral
1601041,negative
1601021,negative
1601007,negative
1600999,negative
1600987,positive
1600966,neutral
1600951,neutral
1600927,negative
1600902,positive
1600881,neutral
1600839,negative
1600820,positive
1600793,negative
1600773,negative
1600762,neutral
1600741,positive
1600728,negative
1600704,positive
1600690,neutral
1600675,neutral
1600663,positive
1600647,negative
1600640,negative
1600536,neutral
1600519,negative
1600501,neutral
1600488,negative
1600468,negative
1600452,neutral
1600437,negative
1600412,negative
1600396,negative
1600377,neutral
1600363,neutral
1600338,negative
1600315,negative
1600297,negative
1600288,positive
1600271,neutral
1600262,neutral
1600245,negative
1600223,negative
1600212,negative
1600199,positive
1600177,positive
1600167,negative
1600152,neutral
1600143,neutral
1600129,negative
1600119,neutral
1600107,negative
1600085,positive
1600076,neutral
1600052,negative
1600037,positive
1600030,negative
1600016,neutral
1600004,negative
1599999,positive
1599979,negative
1599952,positive
1599926,positive
1599916,negative
1599899,negative
1599889,neutral
1599865,negative
1599850,positive
1599828,negative
1599823,neutral
1599760,negative
1599741,negative
1599723,negative
1599704,negative
1599680,neutral
1599665,neutral
1599647,neutral
1599623,positive
1599606,positive
1599593,neutral
1599577,positive
1599562,negative
1599550,positive
1599543,neutral
1599511,negative
1599480,neutral
1599460,negative
1599435,negative
1599416,neutral
1599402,neutral
1599384,positive
1599362,neutral
1599352,negative
1599336,negative
1599322,negative
1599314,neutral
1599298,neutral
1599280,positive
1599277,negative
1599239,negative
1599219,neutral
1599206,negative
1599182,negative
1599163,neutral
1599149,neutral
1599124,negative
1599105,negative
1599095,positive
1599084,negative
1599062,neutral
1599047,positive
1599026,neutral
1599011,neutral
1599000,neutral
1598993,negative
1598915,negative
1598909,positive
1598904,neutral
1598895,negative
1598877,negative
1598852,negative
1598826,positive
1598811,neutral
1598792,positive
1598769,negative
1598757,negative
1598743,neutral
1598723,negative
1598713,neutral
1598700,negative
1598685,neutral
1598667,negative
1598661,neutral
1598649,neutral
1598633,neutral
1598613,neutral
1598596,neutral
1598580,positive
1598560,neutral
1598548,negative
1598533,neutral
1598523,neutral
1598518,positive
1598503,neutral
1598496,negative
1598461,negative
1598443,negative
1598429,negative
1598416,negative
1598402,positive
1598385,positive
1598370,negative
1598358,negative
1598340,neutral
1598331,negative
1598299,negative
1598276,negative
1598261,negative
1598251,negative
1598232,neutral
1598227,positive
1598152,neutral
1598144,negative
1598129,negative
1598103,neutral
1598090,neutral
1598080,negative
1598073,neutral
1598061,negative
1598045,neutral
1598034,neutral
1598017,negative
1598008,positive
1597989,positive
1597979,negative
1597970,negative
1597953,neutral
1597932,neutral
1597911,negative
1597895,negative
1597887,neutral
1597881,neutral
1597866,neutral
1597855,negative
1597842,negative
1597837,negative
1597814,negative
1597799,negative
1597788,positive
1597775,neutral
1597762,neutral
1597748,negative
1597729,neutral
1597718,negative
1597702,neutral
1597691,neutral
1597669,negative
1597640,positive
1597623,negative
1597604,negative
1597598,negative
1597576,positive
1597564,negative
1597548,neutral
1597538,neutral
1597512,negative
1597503,neutral
1597435,negative
1597430,neutral
1597422,neutral
1597409,negative
1597395,neutral
1597379,neutral
1597363,negative
1597353,neutral
1597334,positive
1597322,positive
1597319,neutral
1597310,negative
1597282,negative
1597268,negative
1597244,negative
1597226,neutral
1597202,negative
1597188,negative
1597171,neutral
1597153,negative
1597148,negative
1597125,positive
1597101,negative
1597084,negative
1597065,neutral
1597050,negative
1597042,negative
1597031,negative
1597018,negative
1597012,negative
1596995,negative
1596979,neutral
1596965,negative
1596936,neutral
1596908,negative
1596897,positive
1596867,neutral
1596854,neutral
1596834,negative
1596824,negative
1596807,negative
1596792,negative
1596774,negative
1596756,neutral
1596722,negative
1596706,neutral
1596632,neutral
1596615,negative
1596605,negative
1596595,negative
1596586,negative
1596574,negative
1596563,negative
1596553,neutral
1596544,positive
1596534,positive
1596521,neutral
1596513,negative
1596507,neutral
1596503,positive
1596487,negative
1596474,neutral
1596460,negative
1596454,neutral
1596444,neutral
1596431,negative
1596427,negative
1596409,neutral
1596389,negative
1596373,positive
1596363,neutral
1596357,neutral
1596343,negative
1596335,neutral
1596321,negative
1596314,neutral
1596297,neutral
1596283,positive
1596271,neutral
1596257,neutral
1596248,positive
1596226,neutral
1596214,negative
1596197,neutral
1596185,negative
1596169,negative
1596141,neutral
1596128,negative
1596114,positive
1596098,neutral
1596078,neutral
1596067,negative
1596001,negative
1595988,negative
1595976,negative
1595961,negative
1595953,neutral
1595941,neutral
1595930,negative
1595920,negative
1595908,negative
1595900,positive
1595890,negative
1595876,neutral
1595868,negative
1595860,negative
1595849,negative
1595841,negative
1595827,neutral
1595818,negative
1595812,negative
1595796,negative
1595789,negative
1595771,neutral
1595732,positive
1595722,neutral
1595712,positive
1595702,negative
1595692,negative
1595685,neutral
1595674,negative
1595660,negative
1595641,negative
1595629,negative
1595617,positive
1595607,neutral
1595592,positive
1595577,negative
1595567,neutral
1595553,positive
1595545,neutral
1595537,neutral
1595524,negative
1595519,neutral
1595511,negative
1595506,negative
1595494,neutral
1595493,neutral
1595423,positive
1595418,neutral
1595410,neutral
1595401,neutral
1595396,neutral
1595385,neutral
1595373,negative
1595354,positive
1595339,neutral
1595329,neutral
1595314,neutral
1595301,negative
1595293,neutral
1595287,neutral
1595269,negative
1595230,positive
1595213,neutral
1595201,neutral
1595194,neutral
1595178,neutral
1595170,negative
1595146,negative
1595128,negative
1595108,neutral
1595095,neutral
1595082,positive
1595065,negative
1595048,neutral
1595025,negative
1595011,neutral
1594978,neutral
1594960,negative
1594945,negative
1594936,neutral
1594916,positive
1594902,positive
1594893,negative
1594875,negative
1594862,negative
1594853,negative
1594847,negative
1594837,negative
1594830,positive
1594823,neutral
1594820,negative
1594814,negative
1594722,positive
1594716,negative
1594699,negative
1594682,negative
1594669,neutral
1594660,positive
1594644,negative
1594639,negative
1594636,negative
1594629,positive
1594616,neutral
1594608,negative
1594598,negative
1594586,negative
1594581,neutral
1594573,negative
1594555,negative
1594534,neutral
1594523,neutral
1594517,negative
1594500,neutral
1594473,negative
1594444,negative
1594436,neutral
1594408,neutral
1594396,negative
1594390,negative
1594378,negative
1594368,neutral
1594352,neutral
1594328,neutral
1594316,neutral
1594301,negative
1594292,negative
1594271,negative
1594253,positive
1594235,negative
1594216,negative
1594205,positive
1594199,negative
1594187,negative
1594182,negative
1594166,positive
1594160,negative
1594145,neutral
1594140,negative
1594085,neutral
1594072,negative
1594048,negative
1594040,negative
1594024,positive
1594006,neutral
1593992,negative
1593979,positive
1593963,negative
1593946,negative
1593933,neutral
1593904,neutral
1593899,negative
1593886,positive
1593878,positive
1593866,negative
1593851,positive
1593814,neutral
1593798,negative
1593783,negative
1593762,positive
1593745,negative
1593711,neutral
1593674,neutral
1593646,neutral
1593629,neutral
1593611,negative
1593599,negative
1593590,neutral
1593569,negative
1593556,neutral
1593531,negative
1593513,negative
1593502,neutral
1593485,neutral
1593469,negative
1593447,negative
1593425,negative
1593409,neutral
1593386,neutral
1593368,negative
1593347,neutral
1593334,negative
1593317,negative
1593306,negative
1593289,neutral
1593270,neutral
1593205,negative
1593194,neutral
1593178,negative
1593160,positive
1593144,positive
1593125,neutral
1593109,neutral
1593101,neutral
1593085,positive
1593063,negative
1593051,negative
1593039,negative
1593019,positive
1593002,neutral
1592984,negative
1592959,negative
1592944,negative
1592926,positive
1592911,negative
1592883,neutral
1592874,neutral
1592858,neutral
1592830,neutral
1592817,negative
1592802,negative
1592789,negative
1592776,positive
1592767,neutral
1592758,negative
1592755,neutral
1592733,neutral
1592722,neutral
1592695,negative
1592681,negative
1592674,neutral
1592661,negative
1592652,negative
1592640,positive
